                                 充電站   1號( 434,   7)  充電站   2號( 483,  12)  充電站   3號( 668,  24)  充電站   4號( 545,  33)  充電站   5號( 446,  40)  充電站   6號( 655,  42)  充電站   7號( 477,  45)  充電站   8號( 869,  71)  充電站   9號( 257, 122)  充電站  10號( 462, 126)  充電站  11號( 142, 159)  充電站  12號( 939, 165)  充電站  13號(  51, 175)  充電站  14號( 790, 180)  充電站  15號( 291, 205)  充電站  16號(  24, 241)  充電站  17號( 133, 262)  充電站  18號( 801, 279)  充電站  19號( 287, 285)  充電站  20號( 638, 323)  充電站  21號( 679, 326)  充電站  22號( 715, 345)  充電站  23號( 532, 372)  充電站  24號( 867, 392)  充電站  25號( 229, 397)  充電站  26號( 735, 506)  充電站  27號(  66, 538)  充電站  28號( 203, 560)  充電站  29號( 899, 578)  充電站  30號( 949, 600)  充電站  31號( 231, 619)  充電站  32號(  37, 655)  充電站  33號( 564, 660)  充電站  34號(  32, 687)  充電站  35號(  61, 743)  充電站  36號( 188, 752)  充電站  37號( 461, 775)  充電站  38號( 250, 802)  充電站  39號( 909, 809)  充電站  40號( 626, 826)  充電站  41號( 594, 836)  充電站  42號( 479, 837)  充電站  43號(  28, 862)  充電站  44號( 778, 889)  充電站  45號( 574, 915)  充電站  46號( 654, 937)  充電站  47號(  43, 973)  充電站  48號( 199, 986)  充電站  49號( 515, 998)  充電站  50號( 827, 999)

電動車   1號(  72,  15)                   362.088                  411.011                  596.068                  473.342                  374.835                  583.625                  406.110                  798.965                  213.715                  405.489                  160.112                  879.880                  161.372                  736.715                  289.933                  231.041                  254.421                  775.330                  345.145                  644.376                  682.034                  722.737                  582.279                  879.860                  413.005                  825.015                  523.034                  560.523                 1000.449                 1054.208                  624.577                  640.956                  811.227                  673.189                  728.083                  746.073                  853.769                  806.879                 1153.692                  982.159                  972.895                  917.242                  848.142                 1123.527                 1030.536                 1090.325                  958.439                  979.270                 1078.211                 1240.275
電動車   2號( 282,  21)                   152.643                  201.201                  386.012                  263.274                  165.097                  373.591                  196.471                  589.126                  104.048                  208.387                  196.581                  672.596                  277.627                  532.302                  184.220                  339.063                  283.341                  579.590                  264.047                  466.840                  500.634                  540.800                  430.930                  692.724                  379.717                  663.652                  560.308                  544.759                  831.227                  883.250                  600.171                  679.692                  698.459                  711.376                  755.066                  737.019                  774.956                  781.655                 1007.012                  875.420                  872.679                  839.443                  878.520                  999.720                  940.479                  988.656                  981.542                  968.563                 1004.399                 1119.602
電動車   3號( 285,  25)                   150.083                  198.426                  383.001                  260.123                  161.697                  370.390                  193.039                  585.809                  100.960                  203.789                  195.972                  668.817                  277.950                  528.252                  180.100                  338.788                  281.555                  575.128                  260.008                  461.966                  495.820                  536.004                  425.932                  688.050                  376.191                  658.681                  557.790                  541.248                  826.320                  878.363                  596.449                  677.055                  693.589                  708.698                  752.130                  733.443                  770.374                  777.788                 1002.014                  870.564                  867.872                  834.853                  875.567                  994.759                  935.746                  983.822                  978.401                  964.840                  999.814                 1114.648
電動車   4號( 932,  38)                   498.964                  449.752                  264.371                  387.032                  486.004                  277.029                  455.054                   71.120                  680.207                  478.167                  799.213                  127.193                  891.588                  200.818                  662.397                  930.415                  829.805                  274.303                  690.676                  409.464                  383.344                  375.949                  521.110                  359.918                  789.361                  507.773                  999.978                  896.619                  541.007                  562.257                  910.474                 1087.067                  722.709                 1109.595                 1120.565                 1031.180                  874.649                 1024.119                  771.343                  845.328                  866.630                  918.482                 1223.189                  864.822                  947.256                  941.002                 1290.173                 1198.329                 1046.656                  966.719
電動車   5號( 626,  49)                   196.540                  147.709                   48.877                   82.565                  180.225                   29.833                  149.054                  243.994                  376.152                  181.177                  496.343                  333.804                  588.643                  209.898                  369.542                  631.877                  537.046                  289.007                  413.058                  274.263                  282.025                  309.091                  336.400                  419.202                  527.933                  469.819                  743.452                  663.363                  595.290                  638.694                  693.488                  845.078                  614.138                  871.711                  894.908                  828.283                  744.514                  841.656                  810.980                  777.000                  787.650                  801.594                 1009.244                  853.642                  867.560                  888.441                 1092.550                 1029.708                  955.470                  971.031
電動車   6號( 423,  72)                    65.924                   84.853                  249.658                  128.082                   39.408                  233.932                   60.374                  446.001                  173.367                   66.611                  294.160                  524.314                  385.996                  382.561                  187.385                  433.315                  346.699                  430.968                  252.715                  330.494                  360.627                  399.741                  319.188                  547.299                  378.498                  534.509                  587.031                  535.298                  694.703                  745.292                  579.718                  699.203                  604.669                  728.770                  762.420                  719.462                  704.026                  750.219                  882.817                  780.849                  782.903                  767.047                  883.247                  890.794                  856.417                  895.313                  977.855                  941.048                  930.559                 1011.210
電動車   7號(  48,  87)                   394.203                  441.418                  623.193                  499.925                  400.766                  608.666                  431.051                  821.156                  211.910                  415.833                  118.406                  894.408                   88.051                  747.805                  270.135                  155.859                  194.551                  777.093                  310.363                  635.449                  674.746                  715.159                  561.677                  873.949                  358.972                  804.692                  451.359                  497.749                  982.488                 1036.808                  562.595                  568.107                  771.093                  600.213                  656.129                  679.577                  802.442                  742.987                 1123.657                  938.192                  926.886                  865.021                  775.258                 1084.483                  980.949                 1043.904                  886.014                  911.593                 1023.724                 1199.410
電動車   8號( 436, 122)                   115.017                  119.620                  251.849                  140.720                   82.608                  233.154                   87.235                  435.993                  179.000                   26.306                  296.319                  504.835                  388.631                  358.720                  167.075                  428.841                  333.780                  397.334                  220.839                  284.965                  317.277                  357.169                  267.798                  508.587                  344.201                  486.680                  556.737                  496.118                  649.850                  701.180                  537.619                  665.800                  553.017                  694.580                  725.442                  677.055                  653.478                  704.979                  834.085                  729.189                  731.273                  716.292                  845.023                  839.793                  804.918                  843.652                  937.363                  895.916                  879.555                  960.214
電動車   9號(  70, 130)                   384.220                  429.526                  607.322                  484.803                  386.621                  591.582                  415.781                  801.175                  187.171                  392.020                   77.621                  869.705                   48.847                  721.734                  233.380                  120.154                  146.263                  746.031                  266.672                  599.894                  639.763                  679.890                  521.544                  838.959                  310.757                  763.938                  408.020                  450.099                  942.308                  996.765                  514.822                  526.036                  724.525                  558.295                  613.066                  633.094                  754.259                  695.690                 1079.334                  890.815                  879.211                  816.780                  733.204                 1037.952                  932.867                  996.145                  843.432                  865.666                  975.422                 1152.480
電動車  10號( 331, 180)                   201.341                  226.557                  371.356                  259.625                  181.177                  352.165                  198.849                  548.931                   94.021                  141.693                  190.163                  608.185                  280.045                  459.000                   47.170                  313.002                  214.308                  480.313                  113.846                  338.671                  377.386                  417.949                  277.966                  576.403                  239.777                  519.126                  445.409                  400.979                  693.562                  747.211                  450.245                  558.624                  533.563                  588.600                  624.395                  589.604                  609.036                  627.252                  854.239                  710.170                  706.757                  673.463                  746.279                  838.147                  774.128                  823.030                  843.678                  816.737                  838.439                  957.485
